ts_code,year_week
003036.SZ,2024-W52
003036.SZ,2025-W02
003036.SZ,2025-W03
003036.SZ,2025-W04
003036.SZ,2025-W07
003036.SZ,2025-W08
003036.SZ,2025-W09
003036.SZ,2025-W10
003036.SZ,2025-W11
003036.SZ,2025-W12
003036.SZ,2025-W13
003036.SZ,2025-W15
003036.SZ,2025-W16
003036.SZ,2025-W17
003036.SZ,2025-W20
003036.SZ,2025-W21
003036.SZ,2025-W22
003036.SZ,2025-W24
003036.SZ,2025-W25
003036.SZ,2025-W26
003036.SZ,2025-W27
003036.SZ,2025-W28
003036.SZ,2025-W29
003036.SZ,2025-W30
003036.SZ,2025-W31
003036.SZ,2025-W32
003036.SZ,2025-W33
003036.SZ,2025-W34
003036.SZ,2025-W35
003036.SZ,2025-W36
003036.SZ,2025-W37
003036.SZ,2025-W38
003036.SZ,2025-W39
003036.SZ,2025-W42
003036.SZ,2025-W43
003036.SZ,2025-W44
003036.SZ,2025-W45
003036.SZ,2025-W46
003036.SZ,2025-W47
003036.SZ,2025-W48
003036.SZ,2025-W49
003036.SZ,2025-W50
003036.SZ,2025-W51
003036.SZ,2025-W52
003036.SZ,2026-W02
003036.SZ,2026-W03
003036.SZ,2026-W04
003036.SZ,2026-W05
003036.SZ,2026-W06
003036.SZ,2026-W07
003036.SZ,2026-W10
003036.SZ,2026-W11
003036.SZ,2026-W12
003036.SZ,2026-W13
003036.SZ,2026-W14
003036.SZ,2026-W16
003036.SZ,2026-W17
003036.SZ,2026-W20
003036.SZ,2026-W21
003036.SZ,2026-W22
003036.SZ,2026-W23
003037.SZ,2023-W24
003037.SZ,2023-W26
003037.SZ,2023-W27
003037.SZ,2023-W28
003037.SZ,2023-W29
003037.SZ,2023-W30
003037.SZ,2023-W31
003037.SZ,2023-W32
003037.SZ,2023-W33
003037.SZ,2023-W34
003037.SZ,2023-W35
003037.SZ,2023-W36
003037.SZ,2023-W37
003037.SZ,2023-W38
003037.SZ,2023-W41
003037.SZ,2023-W42
003037.SZ,2023-W43
003037.SZ,2023-W44
003037.SZ,2023-W45
003037.SZ,2023-W46
003037.SZ,2023-W47
003037.SZ,2023-W48
003037.SZ,2023-W49
003037.SZ,2023-W50
003037.SZ,2023-W51
003037.SZ,2023-W52
003037.SZ,2024-W02
003037.SZ,2024-W03
003037.SZ,2024-W04
003037.SZ,2024-W05
003037.SZ,2024-W08
003037.SZ,2024-W09
003037.SZ,2024-W10
003037.SZ,2024-W11
003037.SZ,2024-W12
003037.SZ,2024-W13
003037.SZ,2024-W15
003037.SZ,2024-W16
003037.SZ,2024-W17
003037.SZ,2024-W19
003037.SZ,2024-W20
003037.SZ,2024-W21
003037.SZ,2024-W22
003037.SZ,2024-W23
003037.SZ,2024-W25
003037.SZ,2024-W26
003037.SZ,2024-W27
003037.SZ,2024-W28
003037.SZ,2024-W29
003037.SZ,2024-W30
003037.SZ,2024-W31
003037.SZ,2024-W32
003037.SZ,2024-W33
003037.SZ,2024-W34
003037.SZ,2024-W35
003037.SZ,2024-W36
003037.SZ,2024-W37
003037.SZ,2024-W39
003037.SZ,2024-W42
003037.SZ,2024-W43
003037.SZ,2024-W44
003037.SZ,2024-W45
003037.SZ,2024-W46
003037.SZ,2024-W47
003037.SZ,2024-W48
003037.SZ,2024-W49
003037.SZ,2024-W50
003037.SZ,2024-W51
003037.SZ,2024-W52
003037.SZ,2025-W02
003037.SZ,2025-W03
003037.SZ,2025-W04
003037.SZ,2025-W07
003037.SZ,2025-W08
003037.SZ,2025-W09
003037.SZ,2025-W10
003037.SZ,2025-W11
003037.SZ,2025-W12
003037.SZ,2025-W13
003037.SZ,2025-W15
003037.SZ,2025-W16
003037.SZ,2025-W17
003037.SZ,2025-W20
003037.SZ,2025-W21
003037.SZ,2025-W22
003037.SZ,2025-W24
003037.SZ,2025-W25
003037.SZ,2025-W26
003037.SZ,2025-W27
003037.SZ,2025-W28
003037.SZ,2025-W29
003037.SZ,2025-W30
003037.SZ,2025-W31
003037.SZ,2025-W32
003037.SZ,2025-W33
003037.SZ,2025-W34
003037.SZ,2025-W35
003037.SZ,2025-W36
003037.SZ,2025-W37
003037.SZ,2025-W38
003037.SZ,2025-W39
003037.SZ,2025-W42
003037.SZ,2025-W43
003037.SZ,2025-W44
003037.SZ,2025-W45
003037.SZ,2025-W46
003037.SZ,2025-W47
003037.SZ,2025-W48
003037.SZ,2025-W49
003037.SZ,2025-W50
003037.SZ,2025-W51
003037.SZ,2025-W52
003037.SZ,2026-W02
003037.SZ,2026-W03
003037.SZ,2026-W04
003037.SZ,2026-W05
003037.SZ,2026-W06
003037.SZ,2026-W07
003037.SZ,2026-W10
003037.SZ,2026-W11
003037.SZ,2026-W12
003037.SZ,2026-W13
003037.SZ,2026-W14
003037.SZ,2026-W16
003037.SZ,2026-W17
003037.SZ,2026-W20
003037.SZ,2026-W21
003037.SZ,2026-W22
003037.SZ,2026-W23
003038.SZ,2023-W24
003038.SZ,2023-W26
003038.SZ,2023-W27
003038.SZ,2023-W28
003038.SZ,2023-W29
003038.SZ,2023-W30
003038.SZ,2023-W31
003038.SZ,2023-W32
003038.SZ,2023-W33
003038.SZ,2023-W34
003038.SZ,2023-W35
003038.SZ,2023-W36
003038.SZ,2023-W37
003038.SZ,2023-W38
003038.SZ,2023-W41
003038.SZ,2023-W42
003038.SZ,2023-W43
003038.SZ,2023-W44
003038.SZ,2023-W45
003038.SZ,2023-W46
003038.SZ,2023-W47
003038.SZ,2023-W48
003038.SZ,2023-W49
003038.SZ,2023-W50
003038.SZ,2023-W51
003038.SZ,2023-W52
003038.SZ,2024-W02
003038.SZ,2024-W03
003038.SZ,2024-W04
003038.SZ,2024-W05
003038.SZ,2024-W08
003038.SZ,2024-W09
003038.SZ,2024-W10
003038.SZ,2024-W11
003038.SZ,2024-W12
003038.SZ,2024-W13
003038.SZ,2024-W15
003038.SZ,2024-W16
003038.SZ,2024-W17
003038.SZ,2024-W19
003038.SZ,2024-W20
003038.SZ,2024-W21
003038.SZ,2024-W22
003038.SZ,2024-W23
003038.SZ,2024-W25
003038.SZ,2024-W26
003038.SZ,2024-W27
003038.SZ,2024-W28
003038.SZ,2024-W29
003038.SZ,2024-W30
003038.SZ,2024-W31
003038.SZ,2024-W32
003038.SZ,2024-W33
003038.SZ,2024-W34
003038.SZ,2024-W35
003038.SZ,2024-W36
003038.SZ,2024-W37
003038.SZ,2024-W39
003038.SZ,2024-W42
003038.SZ,2024-W43
003038.SZ,2024-W44
003038.SZ,2024-W45
003038.SZ,2024-W46
003038.SZ,2024-W47
003038.SZ,2024-W48
003038.SZ,2024-W49
003038.SZ,2024-W50
003038.SZ,2024-W51
003038.SZ,2024-W52
003038.SZ,2025-W02
003038.SZ,2025-W03
003038.SZ,2025-W04
003038.SZ,2025-W07
003038.SZ,2025-W08
003038.SZ,2025-W09
003038.SZ,2025-W10
003038.SZ,2025-W11
003038.SZ,2025-W12
003038.SZ,2025-W13
003038.SZ,2025-W15
003038.SZ,2025-W16
003038.SZ,2025-W17
003038.SZ,2025-W20
003038.SZ,2025-W21
003038.SZ,2025-W22
003038.SZ,2025-W24
003038.SZ,2025-W25
003038.SZ,2025-W26
003038.SZ,2025-W27
003038.SZ,2025-W28
003038.SZ,2025-W29
003038.SZ,2025-W30
003038.SZ,2025-W31
003038.SZ,2025-W32
003038.SZ,2025-W33
003038.SZ,2025-W34
003038.SZ,2025-W35
003038.SZ,2025-W36
003038.SZ,2025-W37
003038.SZ,2025-W38
003038.SZ,2025-W39
003038.SZ,2025-W42
003038.SZ,2025-W43
003038.SZ,2025-W44
003038.SZ,2025-W45
003038.SZ,2025-W46
003038.SZ,2025-W47
003038.SZ,2025-W48
003038.SZ,2025-W49
003038.SZ,2025-W50
003038.SZ,2025-W51
003038.SZ,2025-W52
003038.SZ,2026-W02
003038.SZ,2026-W03
003038.SZ,2026-W04
003038.SZ,2026-W05
003038.SZ,2026-W06
003038.SZ,2026-W07
003038.SZ,2026-W10
003038.SZ,2026-W11
003038.SZ,2026-W12
003038.SZ,2026-W13
003038.SZ,2026-W14
003038.SZ,2026-W16
003038.SZ,2026-W17
003038.SZ,2026-W20
003038.SZ,2026-W21
003038.SZ,2026-W22
003038.SZ,2026-W23
003039.SZ,2023-W24
003039.SZ,2023-W26
003039.SZ,2023-W27
003039.SZ,2023-W28
003039.SZ,2023-W29
003039.SZ,2023-W30
003039.SZ,2023-W31
003039.SZ,2023-W32
003039.SZ,2023-W33
003039.SZ,2023-W34
003039.SZ,2023-W35
003039.SZ,2023-W36
003039.SZ,2023-W37
003039.SZ,2023-W38
003039.SZ,2023-W41
003039.SZ,2023-W42
003039.SZ,2023-W43
003039.SZ,2023-W44
003039.SZ,2023-W45
003039.SZ,2023-W46
003039.SZ,2023-W47
003039.SZ,2023-W48
003039.SZ,2023-W49
003039.SZ,2023-W50
003039.SZ,2023-W51
003039.SZ,2023-W52
003039.SZ,2024-W02
003039.SZ,2024-W03
003039.SZ,2024-W04
003039.SZ,2024-W05
003039.SZ,2024-W08
003039.SZ,2024-W09
003039.SZ,2024-W10
003039.SZ,2024-W11
003039.SZ,2024-W12
003039.SZ,2024-W13
003039.SZ,2024-W15
003039.SZ,2024-W16
003039.SZ,2024-W17
003039.SZ,2024-W19
003039.SZ,2024-W20
003039.SZ,2024-W21
003039.SZ,2024-W22
003039.SZ,2024-W23
003039.SZ,2024-W25
003039.SZ,2024-W26
003039.SZ,2024-W27
003039.SZ,2024-W28
003039.SZ,2024-W29
003039.SZ,2024-W30
003039.SZ,2024-W31
003039.SZ,2024-W32
003039.SZ,2024-W33
003039.SZ,2024-W34
003039.SZ,2024-W35
003039.SZ,2024-W36
003039.SZ,2024-W37
003039.SZ,2024-W39
003039.SZ,2024-W42
003039.SZ,2024-W43
003039.SZ,2024-W44
003039.SZ,2024-W45
003039.SZ,2024-W46
003039.SZ,2024-W47
003039.SZ,2024-W48
003039.SZ,2024-W49
003039.SZ,2024-W50
003039.SZ,2024-W51
003039.SZ,2024-W52
003039.SZ,2025-W02
003039.SZ,2025-W03
003039.SZ,2025-W04
003039.SZ,2025-W07
003039.SZ,2025-W08
003039.SZ,2025-W09
003039.SZ,2025-W10
003039.SZ,2025-W11
003039.SZ,2025-W12
003039.SZ,2025-W13
003039.SZ,2025-W15
003039.SZ,2025-W16
003039.SZ,2025-W17
003039.SZ,2025-W20
003039.SZ,2025-W21
003039.SZ,2025-W22
003039.SZ,2025-W24
003039.SZ,2025-W25
003039.SZ,2025-W26
003039.SZ,2025-W27
003039.SZ,2025-W28
003039.SZ,2025-W29
003039.SZ,2025-W30
003039.SZ,2025-W31
003039.SZ,2025-W32
003039.SZ,2025-W33
003039.SZ,2025-W34
003039.SZ,2025-W35
003039.SZ,2025-W36
003039.SZ,2025-W37
003039.SZ,2025-W38
003039.SZ,2025-W39
003039.SZ,2025-W42
003039.SZ,2025-W43
003039.SZ,2025-W44
003039.SZ,2025-W45
003039.SZ,2025-W46
003039.SZ,2025-W47
003039.SZ,2025-W48
003039.SZ,2025-W49
003039.SZ,2025-W50
003039.SZ,2025-W51
003039.SZ,2025-W52
003039.SZ,2026-W02
003039.SZ,2026-W03
003039.SZ,2026-W04
003039.SZ,2026-W05
003039.SZ,2026-W06
003039.SZ,2026-W07
003039.SZ,2026-W10
003039.SZ,2026-W11
003039.SZ,2026-W12
003039.SZ,2026-W13
003039.SZ,2026-W14
003039.SZ,2026-W16
003039.SZ,2026-W17
003039.SZ,2026-W20
003039.SZ,2026-W21
003039.SZ,2026-W22
003039.SZ,2026-W23
003040.SZ,2023-W24
003040.SZ,2023-W26
003040.SZ,2023-W27
003040.SZ,2023-W28
003040.SZ,2023-W29
003040.SZ,2023-W30
003040.SZ,2023-W31
003040.SZ,2023-W32
003040.SZ,2023-W33
003040.SZ,2023-W34
003040.SZ,2023-W35
003040.SZ,2023-W36
003040.SZ,2023-W37
003040.SZ,2023-W38
003040.SZ,2023-W41
003040.SZ,2023-W42
003040.SZ,2023-W43
003040.SZ,2023-W44
003040.SZ,2023-W45
003040.SZ,2023-W46
003040.SZ,2023-W47
003040.SZ,2023-W48
003040.SZ,2023-W49
003040.SZ,2023-W50
003040.SZ,2023-W51
003040.SZ,2023-W52
003040.SZ,2024-W02
003040.SZ,2024-W03
003040.SZ,2024-W04
003040.SZ,2024-W05
003040.SZ,2024-W08
003040.SZ,2024-W09
003040.SZ,2024-W10
003040.SZ,2024-W11
003040.SZ,2024-W12
003040.SZ,2024-W13
003040.SZ,2024-W15
003040.SZ,2024-W16
003040.SZ,2024-W17
003040.SZ,2024-W19
003040.SZ,2024-W20
003040.SZ,2024-W21
003040.SZ,2024-W22
003040.SZ,2024-W23
003040.SZ,2024-W25
003040.SZ,2024-W26
003040.SZ,2024-W27
003040.SZ,2024-W28
003040.SZ,2024-W29
003040.SZ,2024-W30
003040.SZ,2024-W31
003040.SZ,2024-W32
003040.SZ,2024-W33
003040.SZ,2024-W34
003040.SZ,2024-W35
003040.SZ,2024-W36
003040.SZ,2024-W37
003040.SZ,2024-W39
003040.SZ,2024-W42
003040.SZ,2024-W43
003040.SZ,2024-W44
003040.SZ,2024-W45
003040.SZ,2024-W46
003040.SZ,2024-W47
003040.SZ,2024-W48
003040.SZ,2024-W49
003040.SZ,2024-W50
003040.SZ,2024-W51
003040.SZ,2024-W52
003040.SZ,2025-W02
003040.SZ,2025-W03
003040.SZ,2025-W04
003040.SZ,2025-W07
003040.SZ,2025-W08
003040.SZ,2025-W09
003040.SZ,2025-W10
003040.SZ,2025-W11
003040.SZ,2025-W12
003040.SZ,2025-W13
003040.SZ,2025-W15
003040.SZ,2025-W16
003040.SZ,2025-W17
003040.SZ,2025-W20
003040.SZ,2025-W21
003040.SZ,2025-W22
003040.SZ,2025-W24
003040.SZ,2025-W25
003040.SZ,2025-W26
003040.SZ,2025-W27
003040.SZ,2025-W28
003040.SZ,2025-W29
003040.SZ,2025-W30
003040.SZ,2025-W31
003040.SZ,2025-W32
003040.SZ,2025-W33
003040.SZ,2025-W34
003040.SZ,2025-W35
003040.SZ,2025-W36
003040.SZ,2025-W37
003040.SZ,2025-W38
003040.SZ,2025-W39
003040.SZ,2025-W42
003040.SZ,2025-W43
003040.SZ,2025-W44
003040.SZ,2025-W45
003040.SZ,2025-W46
003040.SZ,2025-W47
003040.SZ,2025-W48
003040.SZ,2025-W49
003040.SZ,2025-W50
003040.SZ,2025-W51
003040.SZ,2025-W52
003040.SZ,2026-W02
003040.SZ,2026-W03
003040.SZ,2026-W04
003040.SZ,2026-W05
003040.SZ,2026-W06
003040.SZ,2026-W07
003040.SZ,2026-W10
003040.SZ,2026-W11
003040.SZ,2026-W12
003040.SZ,2026-W13
003040.SZ,2026-W14
003040.SZ,2026-W16
003040.SZ,2026-W17
003040.SZ,2026-W20
003040.SZ,2026-W21
003040.SZ,2026-W22
003040.SZ,2026-W23
003041.SZ,2023-W24
003041.SZ,2023-W26
003041.SZ,2023-W27
003041.SZ,2023-W28
003041.SZ,2023-W29
003041.SZ,2023-W30
003041.SZ,2023-W31
003041.SZ,2023-W32
003041.SZ,2023-W33
003041.SZ,2023-W34
003041.SZ,2023-W35
003041.SZ,2023-W36
003041.SZ,2023-W37
003041.SZ,2023-W38
003041.SZ,2023-W41
003041.SZ,2023-W42
003041.SZ,2023-W43
003041.SZ,2023-W44
003041.SZ,2023-W45
003041.SZ,2023-W46
003041.SZ,2023-W47
003041.SZ,2023-W48
003041.SZ,2023-W49
003041.SZ,2023-W50
003041.SZ,2023-W51
003041.SZ,2023-W52
003041.SZ,2024-W02
003041.SZ,2024-W03
003041.SZ,2024-W04
003041.SZ,2024-W05
003041.SZ,2024-W08
003041.SZ,2024-W09
003041.SZ,2024-W10
003041.SZ,2024-W11
003041.SZ,2024-W12
003041.SZ,2024-W13
003041.SZ,2024-W15
003041.SZ,2024-W16
003041.SZ,2024-W17
003041.SZ,2024-W19
003041.SZ,2024-W20
003041.SZ,2024-W21
003041.SZ,2024-W22
003041.SZ,2024-W23
003041.SZ,2024-W25
003041.SZ,2024-W26
003041.SZ,2024-W27
003041.SZ,2024-W28
003041.SZ,2024-W29
003041.SZ,2024-W30
003041.SZ,2024-W31
003041.SZ,2024-W32
003041.SZ,2024-W33
003041.SZ,2024-W34
003041.SZ,2024-W35
003041.SZ,2024-W36
003041.SZ,2024-W37
003041.SZ,2024-W39
003041.SZ,2024-W42
003041.SZ,2024-W43
003041.SZ,2024-W44
003041.SZ,2024-W45
003041.SZ,2024-W46
003041.SZ,2024-W47
003041.SZ,2024-W48
003041.SZ,2024-W49
003041.SZ,2024-W50
003041.SZ,2024-W51
003041.SZ,2024-W52
003041.SZ,2025-W02
003041.SZ,2025-W03
003041.SZ,2025-W04
003041.SZ,2025-W07
003041.SZ,2025-W08
003041.SZ,2025-W09
003041.SZ,2025-W10
003041.SZ,2025-W11
003041.SZ,2025-W12
003041.SZ,2025-W13
003041.SZ,2025-W15
003041.SZ,2025-W16
003041.SZ,2025-W17
003041.SZ,2025-W20
003041.SZ,2025-W21
003041.SZ,2025-W22
003041.SZ,2025-W24
003041.SZ,2025-W25
003041.SZ,2025-W26
003041.SZ,2025-W27
003041.SZ,2025-W28
003041.SZ,2025-W29
003041.SZ,2025-W30
003041.SZ,2025-W31
003041.SZ,2025-W32
003041.SZ,2025-W33
003041.SZ,2025-W34
003041.SZ,2025-W35
003041.SZ,2025-W36
003041.SZ,2025-W37
003041.SZ,2025-W38
003041.SZ,2025-W39
003041.SZ,2025-W42
003041.SZ,2025-W43
003041.SZ,2025-W44
003041.SZ,2025-W47
003041.SZ,2025-W48
003041.SZ,2025-W49
003041.SZ,2025-W50
003041.SZ,2025-W51
003041.SZ,2025-W52
003041.SZ,2026-W02
003041.SZ,2026-W03
003041.SZ,2026-W04
003041.SZ,2026-W05
003041.SZ,2026-W06
003041.SZ,2026-W07
003041.SZ,2026-W10
003041.SZ,2026-W11
003041.SZ,2026-W12
003041.SZ,2026-W13
003041.SZ,2026-W14
003041.SZ,2026-W16
003041.SZ,2026-W20
003041.SZ,2026-W21
003041.SZ,2026-W22
003041.SZ,2026-W23
003042.SZ,2023-W24
003042.SZ,2023-W26
003042.SZ,2023-W27
003042.SZ,2023-W28
003042.SZ,2023-W29
003042.SZ,2023-W30
003042.SZ,2023-W31
003042.SZ,2023-W32
003042.SZ,2023-W33
003042.SZ,2023-W34
003042.SZ,2023-W35
003042.SZ,2023-W36
003042.SZ,2023-W37
003042.SZ,2023-W38
003042.SZ,2023-W41
003042.SZ,2023-W42
003042.SZ,2023-W43
003042.SZ,2023-W44
003042.SZ,2023-W45
003042.SZ,2023-W46
003042.SZ,2023-W47
003042.SZ,2023-W48
003042.SZ,2023-W49
003042.SZ,2023-W50
003042.SZ,2023-W51
003042.SZ,2023-W52
003042.SZ,2024-W02
003042.SZ,2024-W03
003042.SZ,2024-W04
003042.SZ,2024-W05
003042.SZ,2024-W08
003042.SZ,2024-W09
003042.SZ,2024-W10
003042.SZ,2024-W11
003042.SZ,2024-W12
003042.SZ,2024-W13
003042.SZ,2024-W15
003042.SZ,2024-W16
003042.SZ,2024-W17
003042.SZ,2024-W19
003042.SZ,2024-W20
003042.SZ,2024-W21
003042.SZ,2024-W22
003042.SZ,2024-W23
003042.SZ,2024-W25
003042.SZ,2024-W26
003042.SZ,2024-W27
003042.SZ,2024-W28
003042.SZ,2024-W29
003042.SZ,2024-W30
003042.SZ,2024-W31
003042.SZ,2024-W32
003042.SZ,2024-W33
003042.SZ,2024-W34
003042.SZ,2024-W35
003042.SZ,2024-W36
003042.SZ,2024-W37
003042.SZ,2024-W39
003042.SZ,2024-W42
003042.SZ,2024-W43
003042.SZ,2024-W44
003042.SZ,2024-W45
003042.SZ,2024-W46
003042.SZ,2024-W47
003042.SZ,2024-W48
003042.SZ,2024-W49
003042.SZ,2024-W50
003042.SZ,2024-W51
003042.SZ,2024-W52
003042.SZ,2025-W02
003042.SZ,2025-W03
003042.SZ,2025-W04
003042.SZ,2025-W07
003042.SZ,2025-W08
003042.SZ,2025-W09
003042.SZ,2025-W10
003042.SZ,2025-W11
003042.SZ,2025-W12
003042.SZ,2025-W13
003042.SZ,2025-W15
003042.SZ,2025-W16
003042.SZ,2025-W17
003042.SZ,2025-W20
003042.SZ,2025-W21
003042.SZ,2025-W22
003042.SZ,2025-W24
003042.SZ,2025-W25
003042.SZ,2025-W26
003042.SZ,2025-W27
003042.SZ,2025-W28
003042.SZ,2025-W29
003042.SZ,2025-W30
003042.SZ,2025-W31
003042.SZ,2025-W32
003042.SZ,2025-W33
003042.SZ,2025-W34
003042.SZ,2025-W35
003042.SZ,2025-W36
003042.SZ,2025-W37
003042.SZ,2025-W38
003042.SZ,2025-W39
003042.SZ,2025-W42
003042.SZ,2025-W43
003042.SZ,2025-W44
003042.SZ,2025-W45
003042.SZ,2025-W46
003042.SZ,2025-W47
003042.SZ,2025-W48
003042.SZ,2025-W49
003042.SZ,2025-W50
003042.SZ,2025-W51
003042.SZ,2025-W52
003042.SZ,2026-W02
003042.SZ,2026-W03
003042.SZ,2026-W04
003042.SZ,2026-W05
003042.SZ,2026-W06
003042.SZ,2026-W07
003042.SZ,2026-W10
003042.SZ,2026-W11
003042.SZ,2026-W12
003042.SZ,2026-W13
003042.SZ,2026-W14
003042.SZ,2026-W16
003042.SZ,2026-W17
003042.SZ,2026-W20
003042.SZ,2026-W21
003042.SZ,2026-W22
003042.SZ,2026-W23
003043.SZ,2023-W24
003043.SZ,2023-W26
003043.SZ,2023-W27
003043.SZ,2023-W28
003043.SZ,2023-W29
003043.SZ,2023-W31
003043.SZ,2023-W32
003043.SZ,2023-W33
003043.SZ,2023-W34
003043.SZ,2023-W35
003043.SZ,2023-W36
003043.SZ,2023-W37
003043.SZ,2023-W38
003043.SZ,2023-W41
003043.SZ,2023-W42
003043.SZ,2023-W43
003043.SZ,2023-W44
003043.SZ,2023-W45
003043.SZ,2023-W46
003043.SZ,2023-W47
003043.SZ,2023-W48
003043.SZ,2023-W49
003043.SZ,2023-W50
003043.SZ,2023-W51
003043.SZ,2023-W52
003043.SZ,2024-W02
003043.SZ,2024-W03
003043.SZ,2024-W04
003043.SZ,2024-W05
003043.SZ,2024-W08
003043.SZ,2024-W09
003043.SZ,2024-W10
003043.SZ,2024-W11
003043.SZ,2024-W12
003043.SZ,2024-W13
003043.SZ,2024-W15
003043.SZ,2024-W16
003043.SZ,2024-W17
003043.SZ,2024-W19
003043.SZ,2024-W20
003043.SZ,2024-W21
003043.SZ,2024-W22
003043.SZ,2024-W23
003043.SZ,2024-W25
003043.SZ,2024-W26
003043.SZ,2024-W27
003043.SZ,2024-W28
003043.SZ,2024-W29
003043.SZ,2024-W30
003043.SZ,2024-W31
003043.SZ,2024-W32
003043.SZ,2024-W33
003043.SZ,2024-W34
003043.SZ,2024-W35
003043.SZ,2024-W36
003043.SZ,2024-W37
003043.SZ,2024-W39
003043.SZ,2024-W42
003043.SZ,2024-W43
003043.SZ,2024-W44
003043.SZ,2024-W45
003043.SZ,2024-W46
003043.SZ,2024-W47
003043.SZ,2024-W48
003043.SZ,2024-W49
003043.SZ,2024-W50
003043.SZ,2024-W51
003043.SZ,2024-W52
003043.SZ,2025-W02
003043.SZ,2025-W03
003043.SZ,2025-W04
003043.SZ,2025-W07
003043.SZ,2025-W08
003043.SZ,2025-W09
003043.SZ,2025-W10
003043.SZ,2025-W11
003043.SZ,2025-W12
003043.SZ,2025-W13
003043.SZ,2025-W15
003043.SZ,2025-W16
003043.SZ,2025-W17
003043.SZ,2025-W20
003043.SZ,2025-W21
003043.SZ,2025-W22
003043.SZ,2025-W24
003043.SZ,2025-W25
003043.SZ,2025-W26
003043.SZ,2025-W27
003043.SZ,2025-W28
003043.SZ,2025-W29
003043.SZ,2025-W30
003043.SZ,2025-W31
003043.SZ,2025-W32
003043.SZ,2025-W33
003043.SZ,2025-W34
003043.SZ,2025-W35
003043.SZ,2025-W36
003043.SZ,2025-W37
003043.SZ,2025-W38
003043.SZ,2025-W39
003043.SZ,2025-W42
003043.SZ,2025-W43
003043.SZ,2025-W44
003043.SZ,2025-W45
003043.SZ,2025-W46
003043.SZ,2025-W47
003043.SZ,2025-W48
003043.SZ,2025-W49
003043.SZ,2025-W50
003043.SZ,2025-W51
003043.SZ,2025-W52
003043.SZ,2026-W02
003043.SZ,2026-W03
003043.SZ,2026-W04
003043.SZ,2026-W05
003043.SZ,2026-W06
003043.SZ,2026-W07
003043.SZ,2026-W10
003043.SZ,2026-W11
003043.SZ,2026-W12
003043.SZ,2026-W13
003043.SZ,2026-W14
003043.SZ,2026-W16
003043.SZ,2026-W17
003043.SZ,2026-W20
003043.SZ,2026-W21
003043.SZ,2026-W22
003043.SZ,2026-W23
003816.SZ,2023-W24
003816.SZ,2023-W26
003816.SZ,2023-W27
003816.SZ,2023-W28
003816.SZ,2023-W29
003816.SZ,2023-W30
003816.SZ,2023-W31
003816.SZ,2023-W32
003816.SZ,2023-W33
003816.SZ,2023-W34
003816.SZ,2023-W35
003816.SZ,2023-W36
003816.SZ,2023-W37
003816.SZ,2023-W38
003816.SZ,2023-W41
003816.SZ,2023-W42
003816.SZ,2023-W43
003816.SZ,2023-W44
003816.SZ,2023-W45
003816.SZ,2023-W46
003816.SZ,2023-W47
003816.SZ,2023-W48
003816.SZ,2023-W49
003816.SZ,2023-W50
003816.SZ,2023-W51
003816.SZ,2023-W52
003816.SZ,2024-W02
003816.SZ,2024-W03
003816.SZ,2024-W04
003816.SZ,2024-W05
003816.SZ,2024-W08
003816.SZ,2024-W09
003816.SZ,2024-W10
003816.SZ,2024-W11
003816.SZ,2024-W12
003816.SZ,2024-W13
003816.SZ,2024-W15
003816.SZ,2024-W16
003816.SZ,2024-W17
003816.SZ,2024-W19
003816.SZ,2024-W20
003816.SZ,2024-W21
003816.SZ,2024-W22
003816.SZ,2024-W23
003816.SZ,2024-W25
003816.SZ,2024-W26
003816.SZ,2024-W27
003816.SZ,2024-W28
003816.SZ,2024-W29
003816.SZ,2024-W30
003816.SZ,2024-W31
003816.SZ,2024-W32
003816.SZ,2024-W33
003816.SZ,2024-W34
003816.SZ,2024-W35
003816.SZ,2024-W36
003816.SZ,2024-W37
003816.SZ,2024-W39
003816.SZ,2024-W42
003816.SZ,2024-W43
003816.SZ,2024-W44
003816.SZ,2024-W45
003816.SZ,2024-W46
003816.SZ,2024-W47
003816.SZ,2024-W48
003816.SZ,2024-W49
003816.SZ,2024-W50
003816.SZ,2024-W51
003816.SZ,2024-W52
003816.SZ,2025-W02
003816.SZ,2025-W03
003816.SZ,2025-W04
003816.SZ,2025-W07
003816.SZ,2025-W08
003816.SZ,2025-W09
003816.SZ,2025-W10
003816.SZ,2025-W11
003816.SZ,2025-W12
003816.SZ,2025-W13
003816.SZ,2025-W15
003816.SZ,2025-W16
003816.SZ,2025-W17
003816.SZ,2025-W20
003816.SZ,2025-W21
003816.SZ,2025-W22
003816.SZ,2025-W24
003816.SZ,2025-W25
003816.SZ,2025-W26
003816.SZ,2025-W27
003816.SZ,2025-W28
003816.SZ,2025-W29
003816.SZ,2025-W30
003816.SZ,2025-W31
003816.SZ,2025-W32
003816.SZ,2025-W33
003816.SZ,2025-W34
003816.SZ,2025-W35
003816.SZ,2025-W36
003816.SZ,2025-W37
003816.SZ,2025-W38
003816.SZ,2025-W39
003816.SZ,2025-W42
003816.SZ,2025-W43
003816.SZ,2025-W44
003816.SZ,2025-W45
003816.SZ,2025-W46
003816.SZ,2025-W47
003816.SZ,2025-W48
003816.SZ,2025-W49
003816.SZ,2025-W50
003816.SZ,2025-W51
003816.SZ,2025-W52
003816.SZ,2026-W02
003816.SZ,2026-W03
003816.SZ,2026-W04
003816.SZ,2026-W05
